store_id,book_id,Transaction_date,sales
6,100915,2015-03-02,19
10,100915,2015-03-13,17
2,100915,2015-03-17,11
1,100915,2015-03-26,31
6,100915,2015-03-30,3
6,100915,2015-04-09,37
8,100915,2015-04-16,12
10,100915,2015-04-23,33
10,100915,2015-04-29,12
2,100915,2015-05-05,33
4,100915,2015-05-14,30
8,100915,2015-05-16,34
6,100915,2015-05-23,38
7,100915,2015-06-03,31
2,100915,2015-06-08,31
9,100915,2015-06-15,39
1,100915,2015-06-24,9
3,100915,2015-07-02,16
8,100915,2015-07-09,3
4,100915,2015-07-14,24
8,100915,2015-07-18,20
4,100915,2015-07-27,12
7,100915,2015-08-04,34
8,100915,2015-08-10,8
9,100915,2015-08-19,10
6,100915,2015-08-27,6
7,100915,2015-09-01,11
3,100915,2015-09-10,28
4,100915,2015-09-16,22
3,100915,2015-09-23,22
2,100915,2015-09-27,24
8,100915,2015-10-03,10
7,100915,2015-10-15,39
7,100915,2015-10-23,39
4,100915,2015-10-30,29
2,100915,2015-11-04,39
7,100915,2015-11-13,33
7,100915,2015-11-15,22
9,100915,2015-11-26,36
8,100915,2015-12-02,36
1,100915,2015-12-07,36
7,100915,2015-12-12,23
5,100915,2015-12-23,31
5,100915,2015-12-26,17
3,100915,2016-01-02,29
9,100915,2016-01-11,34
7,100915,2016-01-17,29
8,100915,2016-01-27,10
6,100915,2016-01-31,6
2,100915,2016-02-11,3
3,100915,2016-02-13,34
9,100915,2016-02-22,13
5,100915,2016-03-02,24
10,100915,2016-03-05,26
9,100915,2016-03-15,12
10,100915,2016-03-19,5
9,100915,2016-03-26,8
9,100915,2016-04-06,13
4,100915,2016-04-09,35
5,100915,2016-04-16,35
5,100915,2016-04-23,34
6,100915,2016-05-04,13
8,100915,2016-05-09,2
8,100915,2016-05-18,21
8,100915,2016-05-21,7
4,100915,2016-05-28,32
10,100915,2016-06-04,30
1,100915,2016-06-13,6
3,100915,2016-06-19,11
10,14050,2011-01-31,29
6,14050,2011-02-09,13
8,14050,2011-02-14,33
10,14050,2011-02-22,20
3,14050,2011-02-27,12
5,14050,2011-03-05,19
10,14050,2011-03-16,30
9,14050,2011-03-22,14
3,14050,2011-03-28,13
3,14050,2011-04-08,20
4,14050,2011-04-09,25
4,14050,2011-04-18,12
10,14050,2011-04-27,8
9,14050,2011-05-02,37
1,14050,2011-05-13,37
10,14050,2011-05-18,20
3,14050,2011-05-22,1
5,14050,2011-05-31,38
6,14050,2011-06-07,39
9,14050,2011-06-17,17
1,14050,2011-06-21,30
7,14050,2011-06-25,14
9,14050,2011-07-04,5
10,14050,2011-07-13,36
1,14050,2011-07-17,30
6,14050,2011-07-27,30
4,14050,2011-07-31,10
6,14050,2011-08-06,10
8,14050,2011-08-17,29
2,14050,2011-08-24,27
9,14050,2011-08-31,18
2,14050,2011-09-05,14
9,14050,2011-09-12,14
7,14050,2011-09-23,21
4,14050,2011-09-27,34
2,14050,2011-10-01,19
7,14050,2011-10-11,33
8,14050,2011-10-19,24
2,14050,2011-10-22,15
4,14050,2011-11-02,36
9,14050,2011-11-07,9
1,14050,2011-11-12,37
5,14050,2011-11-23,11
10,14050,2011-11-29,32
5,14050,2011-12-06,6
2,14050,2011-12-14,4
1,14050,2011-12-18,24
6,14050,2011-12-24,20
6,14050,2011-12-31,37
8,14050,2012-01-09,21
6,14050,2012-01-14,16
3,14050,2012-01-21,17
6,14050,2012-02-03,24
3,14050,2012-02-07,5
5,14050,2012-02-13,27
6,14050,2012-02-24,23
3,14050,2012-02-28,22
3,14050,2012-03-03,3
1,14050,2012-03-11,6
10,14050,2012-03-20,36
3,14050,2012-03-26,12
2,14050,2012-04-02,3
4,14050,2012-04-13,24
2,14050,2012-04-17,8
10,14050,2012-04-26,3
5,14050,2012-05-04,16
10,14050,2012-05-11,26
6,14050,2012-05-12,10
8,14050,2012-05-25,4
6,14050,2012-06-01,35
7,14050,2012-06-07,24
7,14050,2012-06-13,15
10,14050,2012-06-18,14
8,14050,2012-06-23,3
7,14050,2012-07-01,6
10,14050,2012-07-10,23
7,14050,2012-07-17,18
7,14050,2012-07-26,1
7,14050,2012-07-29,24
4,14050,2012-08-07,4
9,14050,2012-08-16,22
10,14050,2012-08-19,15
3,14050,2012-08-28,7
2,14050,2012-09-03,23
10,14050,2012-09-11,8
6,14050,2012-09-15,13
2,14050,2012-09-22,8
3,14050,2012-10-03,8
3,14050,2012-10-11,13
6,14050,2012-10-18,6
3,14050,2012-10-24,27
6,14050,2012-11-02,33
8,14050,2012-11-04,14
2,14050,2012-11-15,18
2,14050,2012-11-21,11
2,14050,2012-11-27,3
1,14050,2012-12-02,33
1,14050,2012-12-13,20
10,14050,2012-12-19,4
1,14050,2012-12-22,16
10,14050,2012-12-29,11
10,14050,2013-01-07,12
2,14050,2013-01-17,32
1,14050,2013-01-20,6
6,14050,2013-02-01,25
5,14050,2013-02-08,3
10,14050,2013-02-11,4
10,14050,2013-02-19,20
9,14050,2013-02-27,3
4,14050,2013-03-05,27
2,14050,2013-03-12,10
4,14050,2013-03-17,9
1,14050,2013-03-29,13
1,14050,2013-03-31,32
8,14050,2013-04-06,26
5,14050,2013-04-19,17
4,14050,2013-04-25,2
2,14050,2013-05-01,11
7,14050,2013-05-08,14
1,14050,2013-05-13,27
7,14050,2013-05-23,10
4,14050,2013-05-25,39
6,14050,2013-06-02,24
6,14050,2013-06-09,10
2,14050,2013-06-18,1
1,14050,2013-06-27,25
3,14050,2013-07-01,37
9,14050,2013-07-07,2
4,14050,2013-07-16,11
7,14050,2013-07-25,11
1,14050,2013-07-31,21
5,14050,2013-08-05,26
2,14050,2013-08-11,10
10,14050,2013-08-18,4
10,14050,2013-08-29,32
8,14050,2013-09-05,38
5,14050,2013-09-11,5
8,14050,2013-09-20,23
1,14050,2013-09-22,17
2,14050,2013-09-28,24
1,14050,2013-10-07,35
10,14050,2013-10-12,14
4,14050,2013-10-20,32
4,14050,2013-10-27,5
6,14050,2013-11-08,35
4,14050,2013-11-11,17
3,14050,2013-11-20,31
4,14050,2013-11-26,18
4,14050,2013-12-04,31
8,14050,2013-12-13,12
8,14050,2013-12-19,31
7,14050,2013-12-22,37
1,14050,2014-01-02,23
10,14050,2014-01-07,3
8,14050,2014-01-12,35
8,14050,2014-01-24,35
4,14050,2014-01-31,14
9,14050,2014-02-03,36
5,14050,2014-02-14,37
6,14050,2014-02-20,17
4,14050,2014-02-27,8
7,14050,2014-03-05,15
3,14050,2014-03-11,13
9,14050,2014-03-20,24
4,14050,2014-03-25,4
9,14050,2014-03-30,4
7,14050,2014-04-10,10
4,14050,2014-04-17,31
2,14050,2014-04-23,16
9,14050,2014-05-02,23
7,14050,2014-05-05,34
10,14050,2014-05-11,13
10,14050,2014-05-17,8
1,14050,2014-05-27,39
8,14050,2014-06-05,19
10,14050,2014-06-10,18
10,14050,2014-06-16,23
7,14050,2014-06-24,32
2,14050,2014-07-04,3
2,14050,2014-07-05,3
1,14050,2014-07-12,21
2,14050,2014-07-24,32
10,14050,2014-07-30,19
2,14050,2014-08-07,33
2,14050,2014-08-11,28
1,14050,2014-08-17,22
1,14050,2014-08-24,18
2,14050,2014-08-31,1
9,14050,2014-09-07,2
7,14050,2014-09-13,39
7,14050,2014-09-21,26
7,14050,2014-10-01,5
2,14050,2014-10-09,34
9,14050,2014-10-15,36
4,14050,2014-10-19,12
4,14050,2014-10-25,1
6,14050,2014-11-04,25
2,14050,2014-11-14,32
2,14050,2014-11-15,3
7,14050,2014-11-22,38
3,14050,2014-12-05,17
9,14050,2014-12-07,27
6,14050,2014-12-17,6
9,14050,2014-12-23,38
9,14050,2015-01-01,10
2,14050,2015-01-06,3
7,14050,2015-01-13,21
8,14050,2015-01-20,5
1,14050,2015-01-28,39
1,14050,2015-02-04,1
7,14050,2015-02-09,7
9,14050,2015-02-15,13
2,14050,2015-02-21,13
1,14050,2015-03-02,8
10,14050,2015-03-10,3
6,14050,2015-03-18,15
4,14050,2015-03-24,8
2,14050,2015-04-02,31
1,14050,2015-04-05,30
6,14050,2015-04-12,22
10,14050,2015-04-24,4
7,14050,2015-04-27,9
3,14050,2015-05-04,33
9,14050,2015-05-14,23
4,14050,2015-05-16,23
6,14050,2015-05-23,24
5,14050,2015-06-04,24
5,14050,2015-06-06,18
3,14050,2015-06-17,31
10,14050,2015-06-21,15
9,14050,2015-07-02,35
10,14050,2015-07-08,27
7,14050,2015-07-11,5
2,14050,2015-07-18,31
2,14050,2015-07-26,11
2,14050,2015-08-05,2
3,14050,2015-08-10,35
4,14050,2015-08-17,33
3,14050,2015-08-22,36
2,14050,2015-08-30,34
1,14050,2015-09-05,24
8,14050,2015-09-13,32
4,14050,2015-09-24,14
4,14050,2015-09-29,37
5,14050,2015-10-08,5
3,14050,2015-10-11,3
6,14050,2015-10-18,17
10,14050,2015-10-30,18
1,14050,2015-11-03,10
3,14050,2015-11-08,33
6,14050,2015-11-18,33
4,14050,2015-11-26,33
7,14050,2015-12-03,1
2,14050,2015-12-05,13
4,14050,2015-12-18,25
6,14050,2015-12-20,34
4,14050,2015-12-30,10
5,14050,2016-01-03,36
10,14050,2016-01-15,4
1,14050,2016-01-20,35
9,14050,2016-01-24,4
6,14050,2016-01-30,30
8,14050,2016-02-09,17
1,14050,2016-02-17,20
4,14050,2016-02-23,4
3,14050,2016-03-01,4
5,14050,2016-03-08,35
3,14050,2016-03-15,30
5,14050,2016-03-19,14
2,14050,2016-03-28,24
7,14050,2016-04-02,21
6,14050,2016-04-15,14
1,14050,2016-04-17,14
6,14050,2016-04-25,17
4,14050,2016-05-06,12
1,14050,2016-05-09,33
4,14050,2016-05-14,29
7,14050,2016-05-21,27
2,14050,2016-06-03,27
1,14050,2016-06-08,7
4,14050,2016-06-17,7
8,14050,2016-06-19,6
4,13496,2012-04-26,34
2,13496,2012-05-02,5
3,13496,2012-05-06,31
10,13496,2012-05-18,3
2,13496,2012-05-24,14
1,13496,2012-05-29,39
3,13496,2012-06-06,14
3,13496,2012-06-11,35
8,13496,2012-06-19,9
10,13496,2012-06-28,33
4,13496,2012-07-05,21
5,13496,2012-07-10,34
1,13496,2012-07-16,12
1,13496,2012-07-24,27
10,13496,2012-08-02,8
1,13496,2012-08-09,9
9,13496,2012-08-14,25
1,13496,2012-08-21,20
6,13496,2012-08-31,17
1,13496,2012-09-02,1
1,13496,2012-09-14,14
10,13496,2012-09-20,24
5,13496,2012-09-23,25
4,13496,2012-09-29,12
4,13496,2012-10-08,25
5,13496,2012-10-15,31
9,13496,2012-10-24,37
6,13496,2012-10-30,29
6,13496,2012-11-06,6
5,13496,2012-11-10,19
10,13496,2012-11-21,13
10,13496,2012-11-27,1
6,13496,2012-12-05,30
9,13496,2012-12-13,5
2,13496,2012-12-19,6
8,13496,2012-12-27,11
5,13496,2012-12-29,15
4,13496,2013-01-09,20
7,13496,2013-01-16,31
1,13496,2013-01-22,10
2,13496,2013-01-29,28
2,13496,2013-02-07,29
6,13496,2013-02-10,17
1,13496,2013-02-22,8
5,13496,2013-02-24,23
7,13496,2013-03-02,4
9,13496,2013-03-10,4
2,13496,2013-03-21,22
3,13496,2013-03-24,20
3,13496,2013-03-31,18
3,13496,2013-04-06,16
6,13496,2013-04-17,15
6,13496,2013-04-23,15
8,13496,2013-04-29,11
2,13496,2013-05-06,20
9,13496,2013-05-11,37
9,13496,2013-05-19,25
8,13496,2013-05-28,20
8,13496,2013-06-03,21
1,13496,2013-06-10,7
6,13496,2013-06-15,3
3,13496,2013-06-22,3
2,13496,2013-07-05,28
10,13496,2013-07-10,1
3,13496,2013-07-19,36
4,13496,2013-07-26,12
8,13496,2013-07-29,23
5,13496,2013-08-09,16
6,13496,2013-08-12,8
4,13496,2013-08-23,23
2,13496,2013-08-28,19
7,13496,2013-08-31,37
2,13496,2013-09-13,21
9,13496,2013-09-20,27
8,13496,2013-09-22,11
9,13496,2013-09-29,2
5,13496,2013-10-05,26
1,13496,2013-10-17,5
6,13496,2013-10-20,28
1,13496,2013-10-27,17
3,13496,2013-11-05,10
7,13496,2013-11-12,28
3,13496,2013-11-20,29
8,13496,2013-11-23,11
9,13496,2013-12-02,36
9,13496,2013-12-13,2
4,13496,2013-12-17,17
2,13496,2013-12-21,24
2,13496,2013-12-29,3
9,13496,2014-01-10,35
10,13496,2014-01-16,15
6,13496,2014-01-18,15
9,13496,2014-01-27,34
8,13496,2014-02-03,26
1,13496,2014-02-09,30
6,13496,2014-02-15,30
5,13496,2014-02-22,32
9,13496,2014-03-07,37
8,13496,2014-03-14,39
6,13496,2014-03-21,22
8,13496,2014-03-26,20
2,13496,2014-04-04,2
10,13496,2014-04-09,17
2,13496,2014-04-18,16
6,13496,2014-04-23,15
10,13496,2014-04-30,16
5,13496,2014-05-05,15
4,13496,2014-05-13,15
1,13496,2014-05-23,2
10,13496,2014-05-29,36
5,13496,2014-06-04,20
3,13496,2014-06-09,22
5,13496,2014-06-15,30
4,13496,2014-06-26,22
5,13496,2014-07-03,27
2,13496,2014-07-08,17
3,13496,2014-07-18,5
6,13496,2014-07-23,25
6,13496,2014-08-01,32
6,13496,2014-08-08,23
3,13496,2014-08-14,7
10,13496,2014-08-21,29
6,13496,2014-08-29,6
5,13496,2014-08-30,32
7,13496,2014-09-08,6
4,13496,2014-09-15,16
2,13496,2014-09-26,12
7,13496,2014-09-30,38
4,13496,2014-10-10,8
10,13496,2014-10-14,17
10,13496,2014-10-23,2
1,13496,2014-10-31,13
2,13496,2014-11-01,35
3,13496,2014-11-09,7
3,13496,2014-11-16,28
8,13496,2014-11-23,29
9,13496,2014-12-05,19
10,13496,2014-12-09,31
4,13496,2014-12-16,39
2,13496,2014-12-26,26
4,13496,2014-12-29,11
3,13496,2015-01-05,34
5,13496,2015-01-12,5
5,13496,2015-01-22,23
3,13496,2015-01-26,2
9,13496,2015-02-03,5
1,13496,2015-02-09,36
10,13496,2015-02-19,3
10,13496,2015-02-21,4
10,13496,2015-03-01,11
6,13496,2015-03-11,17
9,13496,2015-03-20,7
8,13496,2015-03-24,30
7,13496,2015-04-03,8
8,13496,2015-04-05,32
9,13496,2015-04-11,18
8,13496,2015-04-19,10
10,13496,2015-04-30,19
2,13496,2015-05-05,22
8,13496,2015-05-15,22
2,13496,2015-05-18,3
2,13496,2015-05-28,6
10,13496,2015-06-05,11
6,13496,2015-06-12,39
9,13496,2015-06-17,3
4,13496,2015-06-21,39
3,13496,2015-06-30,35
6,13496,2015-07-04,21
9,13496,2015-07-17,13
5,13496,2015-07-20,11
4,13496,2015-07-30,4
1,13496,2015-08-02,34
4,13496,2015-08-11,22
7,13496,2015-08-18,31
10,13496,2015-08-23,4
7,13496,2015-08-31,15
4,13496,2015-09-09,37
5,13496,2015-09-18,34
3,13496,2015-09-24,37
7,13496,2015-09-30,24
2,13496,2015-10-06,21
6,13496,2015-10-15,7
1,13496,2015-10-18,2
9,13496,2015-10-26,21
4,13496,2015-11-05,5
5,13496,2015-11-07,18
2,13496,2015-11-15,32
10,13496,2015-11-24,24
4,13496,2015-12-02,8
6,13496,2015-12-11,34
5,13496,2015-12-15,7
3,13496,2015-12-20,33
9,13496,2015-12-31,21
1,13496,2016-01-03,12
5,13496,2016-01-09,8
10,13496,2016-01-21,30
2,13496,2016-01-29,37
9,13496,2016-02-05,18
2,13496,2016-02-12,37
5,13496,2016-02-19,25
4,13496,2016-02-22,27
8,13496,2016-02-28,14
1,13496,2016-03-08,24
2,13496,2016-03-14,35
1,13496,2016-03-19,38
9,13496,2016-03-26,22
10,13496,2016-04-02,14
4,13496,2016-04-10,31
9,13496,2016-04-20,16
10,13496,2016-04-25,7
5,13496,2016-05-04,35
7,13496,2016-05-09,36
4,13496,2016-05-18,35
2,13496,2016-05-27,2
1,13496,2016-05-28,36
2,13496,2016-06-08,2
8,13496,2016-06-15,28
3,13496,2016-06-19,19
8,19501,2012-06-06,29
3,19501,2012-06-10,24
10,19501,2012-06-21,32
5,19501,2012-06-25,37
1,19501,2012-07-05,13
3,19501,2012-07-11,5
1,19501,2012-07-19,25
5,19501,2012-07-27,32
7,19501,2012-07-31,11
9,19501,2012-08-07,25
8,19501,2012-08-17,26
5,19501,2012-08-19,28
2,19501,2012-08-26,9
5,19501,2012-09-07,39
5,19501,2012-09-12,23
7,19501,2012-09-15,17
5,19501,2012-09-24,8
7,19501,2012-09-30,24
9,19501,2012-10-11,25
3,19501,2012-10-17,22
1,19501,2012-10-24,30
10,19501,2012-10-30,34
9,19501,2012-11-09,19
8,19501,2012-11-15,4
10,19501,2012-11-20,17
1,19501,2012-11-24,24
4,19501,2012-12-04,7
10,19501,2012-12-13,25
7,19501,2012-12-16,35
10,19501,2012-12-25,15
10,19501,2013-01-04,2
8,19501,2013-01-11,39
10,19501,2013-01-14,5
10,19501,2013-01-20,23
7,19501,2013-01-27,18
1,19501,2013-02-04,11
8,19501,2013-02-15,35
2,19501,2013-02-20,31
10,19501,2013-02-26,24
1,19501,2013-03-05,28
4,19501,2013-03-13,25
2,19501,2013-03-20,6
1,19501,2013-03-27,17
5,19501,2013-04-03,12
8,19501,2013-04-10,38
10,19501,2013-04-14,28
3,19501,2013-04-22,10
7,19501,2013-04-29,4
2,19501,2013-05-05,28
5,19501,2013-05-13,29
9,19501,2013-05-22,26
10,19501,2013-05-28,22
2,19501,2013-06-01,1
2,19501,2013-06-11,18
8,19501,2013-06-20,29
5,19501,2013-06-22,24
9,19501,2013-07-01,3
3,19501,2013-07-06,30
6,19501,2013-07-19,39
9,19501,2013-07-26,16
6,19501,2013-07-31,4
8,19501,2013-08-04,30
8,19501,2013-08-12,32
6,19501,2013-08-21,1
2,19501,2013-08-28,31
1,19501,2013-09-02,29
7,19501,2013-09-12,11
8,19501,2013-09-20,2
7,19501,2013-09-22,35
7,19501,2013-09-30,11
1,19501,2013-10-10,30
3,19501,2013-10-13,6
9,19501,2013-10-24,24
1,19501,2013-11-01,20
1,19501,2013-11-04,15
3,19501,2013-11-13,14
7,19501,2013-11-18,10
9,19501,2013-11-25,34
3,19501,2013-12-04,10
10,19501,2013-12-11,2
2,19501,2013-12-18,3
5,19501,2013-12-24,17
9,19501,2013-12-31,2
2,19501,2014-01-08,7
7,19501,2014-01-11,21
4,19501,2014-01-24,22
1,19501,2014-01-29,28
8,19501,2014-02-05,24
1,19501,2014-02-12,35
8,19501,2014-02-15,18
9,19501,2014-02-22,32
3,19501,2014-03-03,14
10,19501,2014-03-14,39
6,19501,2014-03-21,34
5,19501,2014-03-24,14
8,19501,2014-03-31,29
4,19501,2014-04-09,35
1,19501,2014-04-13,15
4,19501,2014-04-19,37
4,19501,2014-04-27,33
10,19501,2014-05-03,29
4,19501,2014-05-11,31
6,19501,2014-05-18,14
3,19501,2014-05-26,20
1,19501,2014-06-01,35
8,19501,2014-06-09,35
6,19501,2014-06-15,21
6,19501,2014-06-26,5
5,19501,2014-06-30,1
4,19501,2014-07-10,24
4,19501,2014-07-13,15
10,19501,2014-07-21,20
1,19501,2014-08-01,6
2,19501,2014-08-07,21
1,19501,2014-08-11,34
8,19501,2014-08-17,29
8,19501,2014-08-27,19
10,19501,2014-08-31,7
2,19501,2014-09-06,31
2,19501,2014-09-15,17
10,19501,2014-09-23,10
3,19501,2014-09-29,20
3,19501,2014-10-04,32
7,19501,2014-10-14,2
8,19501,2014-10-24,30
1,19501,2014-10-26,27
7,19501,2014-11-07,8
3,19501,2014-11-14,23
10,19501,2014-11-15,9
8,19501,2014-11-23,14
5,19501,2014-11-29,14
7,19501,2014-12-06,34
2,19501,2014-12-15,35
8,19501,2014-12-25,14
5,19501,2014-12-27,26
8,19501,2015-01-04,1
2,19501,2015-01-12,28
4,19501,2015-01-19,13
9,19501,2015-01-27,15
5,19501,2015-02-04,27
10,19501,2015-02-08,25
3,19501,2015-02-20,33
6,19501,2015-02-22,11
7,19501,2015-03-06,5
2,19501,2015-03-12,25
7,19501,2015-03-17,38
7,19501,2015-03-23,13
5,19501,2015-03-28,33
4,19501,2015-04-07,24
2,19501,2015-04-14,25
8,19501,2015-04-22,19
2,19501,2015-05-01,16
5,19501,2015-05-04,8
5,19501,2015-05-13,30
9,19501,2015-05-16,16
2,19501,2015-05-27,12
1,19501,2015-05-31,22
4,19501,2015-06-09,22
1,19501,2015-06-19,8
7,19501,2015-06-22,34
4,19501,2015-06-30,1
6,19501,2015-07-04,5
8,19501,2015-07-11,10
10,19501,2015-07-22,25
6,19501,2015-07-30,24
2,19501,2015-08-04,35
7,19501,2015-08-09,17
2,19501,2015-08-15,39
4,19501,2015-08-26,22
8,19501,2015-09-01,36
7,19501,2015-09-11,31
3,19501,2015-09-15,11
4,19501,2015-09-20,2
8,19501,2015-09-26,20
9,19501,2015-10-03,38
10,19501,2015-10-13,2
8,19501,2015-10-23,31
4,19501,2015-10-25,13
3,19501,2015-10-31,25
3,19501,2015-11-10,36
5,19501,2015-11-18,11
5,19501,2015-11-24,17
9,19501,2015-12-02,6
4,19501,2015-12-07,24
2,19501,2015-12-15,10
10,19501,2015-12-22,14
10,19501,2016-01-01,2
4,19501,2016-01-08,39
5,19501,2016-01-10,29
8,19501,2016-01-22,13
5,19501,2016-01-24,21
10,19501,2016-01-31,38
10,19501,2016-02-07,26
3,19501,2016-02-14,3
7,19501,2016-02-26,1
9,19501,2016-02-27,39
7,19501,2016-03-05,9
1,19501,2016-03-14,39
10,19501,2016-03-19,35
10,19501,2016-03-31,38
9,19501,2016-04-02,36
2,19501,2016-04-13,12
4,19501,2016-04-16,33
10,19501,2016-04-24,30
6,19501,2016-05-06,2
2,19501,2016-05-11,14
4,19501,2016-05-17,28
1,19501,2016-05-25,18
6,19501,2016-05-31,2
3,19501,2016-06-05,15
7,19501,2016-06-15,34
4,19501,2016-06-18,24
4,28187,2011-05-29,3
6,28187,2011-06-08,23
9,28187,2011-06-16,9
10,28187,2011-06-19,23
10,28187,2011-06-29,3
5,28187,2011-07-07,33
10,28187,2011-07-14,21
2,28187,2011-07-18,12
3,28187,2011-07-26,11
10,28187,2011-07-31,16
2,28187,2011-08-12,12
9,28187,2011-08-17,38
4,28187,2011-08-24,28
8,28187,2011-08-28,29
6,28187,2011-09-05,28
6,28187,2011-09-11,9
3,28187,2011-09-21,2
8,28187,2011-09-29,38
10,28187,2011-10-01,39
2,28187,2011-10-12,32
2,28187,2011-10-20,15
5,28187,2011-10-25,31
3,28187,2011-11-04,13
4,28187,2011-11-07,11
8,28187,2011-11-15,19
3,28187,2011-11-21,17
5,28187,2011-11-28,12
1,28187,2011-12-08,6
5,28187,2011-12-15,16
7,28187,2011-12-23,27
7,28187,2011-12-29,10
2,28187,2012-01-02,33
8,28187,2012-01-08,25
9,28187,2012-01-20,29
2,28187,2012-01-21,2
4,28187,2012-02-03,32
5,28187,2012-02-08,19
7,28187,2012-02-16,30
6,28187,2012-02-20,39
8,28187,2012-02-27,33
10,28187,2012-03-07,4
6,28187,2012-03-15,27
7,28187,2012-03-23,29
4,28187,2012-03-29,29
10,28187,2012-04-04,17
2,28187,2012-04-07,34
2,28187,2012-04-19,25
7,28187,2012-04-23,37
2,28187,2012-04-30,34
9,28187,2012-05-05,35
2,28187,2012-05-15,38
7,28187,2012-05-19,37
5,28187,2012-06-01,38
7,28187,2012-06-04,33
2,28187,2012-06-11,5
6,28187,2012-06-20,26
7,28187,2012-06-26,6
10,28187,2012-07-05,20
6,28187,2012-07-09,23
8,28187,2012-07-19,31
10,28187,2012-07-25,16
9,28187,2012-07-30,20
9,28187,2012-08-04,23
7,28187,2012-08-16,30
6,28187,2012-08-22,28
4,28187,2012-08-26,17
3,28187,2012-09-02,28
2,28187,2012-09-10,38
9,28187,2012-09-15,21
2,28187,2012-09-26,28
9,28187,2012-10-04,13
7,28187,2012-10-12,11
4,28187,2012-10-19,11
4,28187,2012-10-22,11
3,28187,2012-10-30,4
7,28187,2012-11-03,17
4,28187,2012-11-14,6
3,28187,2012-11-17,27
7,28187,2012-11-29,39
3,28187,2012-12-03,15
6,28187,2012-12-10,30
3,28187,2012-12-21,1
1,28187,2012-12-27,31
6,28187,2013-01-02,9
4,28187,2013-01-07,28
6,28187,2013-01-12,13
10,28187,2013-01-23,12
2,28187,2013-01-31,39
5,28187,2013-02-07,6
10,28187,2013-02-10,32
8,28187,2013-02-18,2
2,28187,2013-02-26,1
8,28187,2013-03-02,26
10,28187,2013-03-14,19
9,28187,2013-03-18,29
7,28187,2013-03-29,17
4,28187,2013-03-31,1
8,28187,2013-04-07,18
2,28187,2013-04-13,32
7,28187,2013-04-24,15
1,28187,2013-05-02,11
7,28187,2013-05-04,6
10,28187,2013-05-13,26
2,28187,2013-05-18,34
3,28187,2013-05-28,28
6,28187,2013-06-02,1
8,28187,2013-06-11,25
10,28187,2013-06-19,2
3,28187,2013-06-26,2
5,28187,2013-07-01,16
6,28187,2013-07-11,36
6,28187,2013-07-13,6
8,28187,2013-07-20,32
8,28187,2013-07-31,36
3,28187,2013-08-09,14
10,28187,2013-08-11,15
9,28187,2013-08-21,34
3,28187,2013-08-30,13
3,28187,2013-08-31,18
9,28187,2013-09-09,36
3,28187,2013-09-20,22
10,28187,2013-09-26,6
6,28187,2013-10-03,24
2,28187,2013-10-11,27
6,28187,2013-10-16,35
8,28187,2013-10-20,4
5,28187,2013-10-26,19
7,28187,2013-11-04,35
6,28187,2013-11-14,5
4,28187,2013-11-16,5
8,28187,2013-11-25,37
9,28187,2013-12-03,21
10,28187,2013-12-13,29
2,28187,2013-12-19,8
9,28187,2013-12-24,19
8,28187,2013-12-29,14
6,28187,2014-01-06,3
6,28187,2014-01-14,20
10,28187,2014-01-18,6
5,28187,2014-01-31,38
7,28187,2014-02-03,19
5,28187,2014-02-12,26
9,28187,2014-02-20,38
6,28187,2014-02-27,8
10,28187,2014-03-01,39
9,28187,2014-03-08,29
9,28187,2014-03-21,21
4,28187,2014-03-25,5
9,28187,2014-04-02,11
1,28187,2014-04-11,20
3,28187,2014-04-17,8
8,28187,2014-04-19,39
2,28187,2014-04-26,39
2,28187,2014-05-09,37
4,28187,2014-05-10,32
2,28187,2014-05-19,29
4,28187,2014-05-29,7
6,28187,2014-06-03,20
9,28187,2014-06-12,22
8,28187,2014-06-15,26
2,28187,2014-06-23,31
5,28187,2014-07-03,2
8,28187,2014-07-11,23
7,28187,2014-07-14,28
5,28187,2014-07-20,36
8,28187,2014-07-30,36
8,28187,2014-08-08,1
7,28187,2014-08-15,34
1,28187,2014-08-21,16
1,28187,2014-08-26,6
3,28187,2014-08-31,17
7,28187,2014-09-08,32
2,28187,2014-09-15,7
5,28187,2014-09-20,38
5,28187,2014-09-28,29
8,28187,2014-10-05,19
9,28187,2014-10-17,5
1,28187,2014-10-22,35
1,28187,2014-10-27,25
9,28187,2014-11-01,1
4,28187,2014-11-14,37
4,28187,2014-11-16,10
8,28187,2014-11-26,35
5,28187,2014-11-30,11
9,28187,2014-12-10,19
1,28187,2014-12-13,33
3,28187,2014-12-24,13
6,28187,2014-12-30,7
1,28187,2015-01-06,33
9,28187,2015-01-13,8
2,28187,2015-01-21,26
2,28187,2015-01-28,3
1,28187,2015-02-02,18
10,28187,2015-02-10,12
8,28187,2015-02-20,29
7,28187,2015-02-26,31
3,28187,2015-03-03,4
2,28187,2015-03-08,7
3,28187,2015-03-20,6
8,28187,2015-03-27,25
1,28187,2015-03-31,34
2,28187,2015-04-04,14
3,28187,2015-04-12,38
10,28187,2015-04-24,6
4,28187,2015-04-28,22
4,28187,2015-05-03,26
5,28187,2015-05-13,25
9,28187,2015-05-20,32
9,28187,2015-05-29,4
4,28187,2015-06-03,13
2,28187,2015-06-08,20
3,28187,2015-06-13,15
2,28187,2015-06-23,8
4,28187,2015-06-30,23
2,28187,2015-07-09,38
7,28187,2015-07-16,22
7,28187,2015-07-22,23
